feature_id,gadm_admin.GID_0,x,y
NGA.37.2_1,NGA,5.83602884,12.52981416
NGA.37.3_1,NGA,6.89300624,12.48254007
NGA.37.4_1,NGA,5.70071435,11.93120216
NGA.37.5_1,NGA,6.54968095,12.17479292
NGA.37.6_1,NGA,5.27066562,11.98370464
NGA.37.7_1,NGA,6.7668077,11.91269202
NGA.37.8_1,NGA,6.59342033,12.5364126
NGA.37.9_1,NGA,6.27463071,12.75167828
NGA.37.10_1,NGA,6.34200289,11.48607876
NGA.37.11_1,NGA,6.47230257,13.01383429
NGA.37.12_1,NGA,6.11602384,12.3668266
NGA.37.13_1,NGA,6.92634083,11.93082832
NGA.37.14_1,NGA,6.78131545,12.83184642
REU.1.1_1,REU,55.62182832,-21.02072405
REU.1.2_1,REU,55.64317713,-21.14962934
REU.1.3_1,REU,55.63880932,-20.96144501
REU.1.4_1,REU,55.6482581,-21.08930506
REU.1.5_1,REU,55.75345096,-21.18866984
REU.1.6_1,REU,55.50875472,-21.0454339
REU.2.1_1,REU,55.39733818,-20.99572437
REU.2.2_1,REU,55.30241407,-20.94430276
REU.2.3_1,REU,55.44711132,-20.93136166
REU.2.4_1,REU,55.53218256,-20.94573269
REU.2.5_1,REU,55.59430763,-20.94285618
REU.3.1_1,REU,55.36821361,-21.24679901
REU.3.2_1,REU,55.35878333,-21.21215196
REU.3.3_1,REU,55.32915198,-21.10853782
REU.3.4_1,REU,55.33425321,-21.16694774
REU.3.5_1,REU,55.32112918,-21.04477149
REU.4.1_1,REU,55.45809786,-21.14417706
REU.4.2_1,REU,55.50201563,-21.19694965
REU.4.3_1,REU,55.56170658,-21.22746872
REU.4.4_1,REU,55.56801859,-21.34039153
REU.4.5_1,REU,55.64095929,-21.30446372
REU.4.6_1,REU,55.42168977,-21.23251574
REU.4.7_1,REU,55.74426514,-21.30237103
REU.4.8_1,REU,55.48875218,-21.31087433
RWA.1.1_1,RWA,29.82655297,-1.46622716
RWA.1.2_1,RWA,29.78423662,-1.69853056
RWA.1.3_1,RWA,30.11388867,-1.6216341
RWA.1.4_1,RWA,29.60906728,-1.5005447
RWA.1.5_1,RWA,29.98722684,-1.7392836
RWA.2.1_1,RWA,29.84350767,-2.61752029
RWA.2.2_1,RWA,29.70879515,-2.52464456
RWA.2.3_1,RWA,29.90240343,-2.00944636
RWA.2.4_1,RWA,29.72272543,-1.95489067
RWA.2.5_1,RWA,29.46987877,-2.41135612
RWA.2.6_1,RWA,29.79334713,-2.33584187
RWA.2.7_1,RWA,29.51703498,-2.69443796
RWA.2.8_1,RWA,29.77176059,-2.19359769
RWA.3.1_1,RWA,30.15012637,-2.23963334
RWA.3.2_1,RWA,30.4453977,-1.61907309
RWA.3.3_1,RWA,30.64194208,-1.84499148
RWA.3.4_1,RWA,30.71040374,-2.23374957
RWA.3.5_1,RWA,30.45722158,-2.18287493
RWA.3.6_1,RWA,30.38244756,-1.33905622
RWA.3.7_1,RWA,30.35473562,-1.97549668
RWA.4.1_1,RWA,29.39409599,-2.1409751
RWA.4.2_1,RWA,29.56946507,-1.87784481
RWA.4.3_1,RWA,29.51057418,-1.64752763
RWA.4.4_1,RWA,29.15599236,-2.35378347
RWA.4.5_1,RWA,29.33003814,-1.66765169
RWA.4.6_1,RWA,29.07939699,-2.55864582
RWA.4.7_1,RWA,29.32473589,-1.90935593
RWA.5.1_1,RWA,30.14221239,-1.89144746
RWA.5.2_1,RWA,30.14372494,-2.00886358
RWA.5.3_1,RWA,30.02886555,-1.99200445
SDN.1.1_1,SDN,32.96774919,15.09766912
SDN.1.2_1,SDN,32.7715803,14.33020067
SDN.1.3_1,SDN,33.87676015,14.48624846
SDN.1.4_1,SDN,33.05929308,14.74783353
SDN.1.5_1,SDN,33.59059929,15.01333546
SDN.1.6_1,SDN,32.95481815,13.95100244
SDN.1.7_1,SDN,33.40072092,14.2003781
SDN.2.1_1,SDN,34.74330419,14.86558997
SDN.2.2_1,SDN,36.10956393,14.48280385
SDN.2.3_1,SDN,35.15857486,13.98569337
SDN.2.4_1,SDN,35.78646991,13.35911225
SDN.2.5_1,SDN,34.70139074,13.63945292
SDN.3.1_1,SDN,33.81261125,11.68990293
SDN.3.2_1,SDN,34.01834032,10.28329583
SDN.3.3_1,SDN,34.6796691,11.89350869
SDN.3.4_1,SDN,33.7756649,11.15851423
SDN.3.5_1,SDN,34.44116605,11.04466379
SDN.4.1_1,SDN,23.30737763,11.92872162
SDN.4.2_1,SDN,23.6515713,13.02031513
SDN.5.1_1,SDN,26.67203479,10.69484276
SDN.5.2_1,SDN,25.56833074,12.20835937
SDN.6.1_1,SDN,36.07653081,16.29436754
SDN.6.2_1,SDN,36.70598715,16.60023025
SDN.6.3_1,SDN,36.41400906,15.41368524
SDN.6.4_1,SDN,35.66453436,15.64818377
SDN.6.5_1,SDN,34.93385835,15.70547072
SDN.7.1_1,SDN,32.11754702,16.20604874
SDN.7.3_1,SDN,32.53176599,15.51623464
SDN.7.2_1,SDN,32.87298666,15.88961237
SDN.7.4_1,SDN,32.30705265,15.76231671
SDN.7.5_1,SDN,33.44038273,15.70523768
SDN.7.6_1,SDN,32.66878482,15.33453737
SDN.7.7_1,SDN,32.36756654,15.42143317
SDN.8.1_1,SDN,25.47859028,13.38483058
SDN.8.2_1,SDN,23.87238608,13.89475049
SDN.8.3_1,SDN,23.99195911,14.97067938
SDN.8.4_1,SDN,25.78502344,17.21840353
SDN.8.5_1,SDN,26.7536898,12.91979574
SDN.9.1_1,SDN,30.06395562,13.07912018
SDN.9.2_1,SDN,31.19327776,15.07720467
SDN.9.3_1,SDN,30.33887882,13.94430219
SDN.9.4_1,SDN,28.96236916,15.45853826
SDN.9.5_1,SDN,31.07703283,13.17585502
SDN.10.1_1,SDN,30.66505106,17.20831772
SDN.10.2_1,SDN,29.21045571,18.44162605
SDN.10.3_1,SDN,31.9651573,18.30055039
SDN.10.4_1,SDN,28.81382242,20.89337084
SDN.11.1_1,SDN,35.21529017,21.78526296
SDN.11.2_1,SDN,35.49744944,20.14184649
SDN.11.3_1,SDN,35.74455468,18.27869777
SDN.11.4_1,SDN,37.57342533,18.00464323
SDN.12.1_1,SDN,32.96485187,20.01080009
SDN.12.2_1,SDN,33.21737071,17.63837237
SDN.12.3_1,SDN,32.76077813,16.87625863
SDN.12.4_1,SDN,34.86538723,17.17665662
SDN.12.5_1,SDN,33.87462094,18.21733701
SDN.12.6_1,SDN,33.90528969,16.55844407
SDN.13.1_1,SDN,34.70702049,12.74152274
SDN.13.2_1,SDN,33.49040537,13.61525716
SDN.13.3_1,SDN,33.63536512,12.60265464
SDN.14.1_1,SDN,24.49493202,10.01986205
SDN.14.2_1,SDN,24.05239084,11.25344522
SDN.14.3_1,SDN,24.33422702,12.61323802
SDN.14.4_1,SDN,24.91323121,12.25648206
SDN.14.5_1,SDN,24.81770788,10.98140032
SDN.15.1_1,SDN,31.69588604,11.11976018
SDN.15.2_1,SDN,29.99311624,11.91927786
SDN.15.3_1,SDN,30.05953701,10.97484069
SDN.15.4_1,SDN,31.29469744,12.07066585
SDN.15.5_1,SDN,30.83862765,10.39769199
SDN.16.1_1,SDN,22.6285422,13.51149217
SDN.17.1_1,SDN,28.25674267,10.31957955
SDN.17.2_1,SDN,28.38906496,11.61107968
SDN.17.3_1,SDN,28.54866051,13.16924033
SDN.17.4_1,SDN,27.66845186,12.26625489
SDN.17.5_1,SDN,29.14309187,11.08313133
SDN.18.1_1,SDN,32.00715922,14.16008519
SDN.18.2_1,SDN,32.46261348,14.53172881
SDN.18.3_1,SDN,32.91267904,12.87017182
SDN.18.4_1,SDN,32.2866931,12.69726571
SEN.1.1_1,SEN,-17.4603076,14.72243181
SEN.1.2_1,SEN,-17.39670186,14.77279976
SEN.1.3_1,SEN,-17.33970084,14.76791038
SEN.1.4_1,SEN,-17.20078043,14.75783758
SEN.2.1_1,SEN,-16.48633461,14.79978782
SEN.2.2_1,SEN,-16.21630688,14.76890488
SEN.2.3_1,SEN,-15.83997818,14.77652336
SEN.3.1_1,SEN,-16.48329553,14.32860843
SEN.3.2_1,SEN,-16.43812212,13.86009654
SEN.3.3_1,SEN,-15.85650236,14.53029522
SEN.4.1_1,SEN,-15.68030056,14.04641447
SEN.4.2_1,SEN,-15.4423784,14.10911854
SEN.4.3_1,SEN,-14.85676607,14.2044619
SEN.4.4_1,SEN,-15.2833596,14.38754479
SEN.5.1_1,SEN,-15.91451001,14.29428815
SEN.5.2_1,SEN,-16.06355185,14.06245593
SEN.5.3_1,SEN,-15.83477353,13.7310865
SEN.6.1_1,SEN,-12.43500363,12.76593983
SEN.6.2_1,SEN,-12.80217768,12.60358341
SEN.6.3_1,SEN,-11.82943665,12.97235252
SEN.7.1_1,SEN,-14.65416836,12.85459284
SEN.7.2_1,SEN,-14.86607718,13.21354463
SEN.7.3_1,SEN,-13.87456189,12.98605399
SEN.8.1_1,SEN,-16.24890034,15.30411387
SEN.8.2_1,SEN,-15.19046419,15.33792654
SEN.8.3_1,SEN,-15.9972572,15.74474519
SEN.9.1_1,SEN,-13.14362353,14.97421604
SEN.9.2_1,SEN,-13.59762305,15.73656724
SEN.9.3_1,SEN,-14.15188079,15.03340878
SEN.10.1_1,SEN,-15.85199256,16.27366411
SEN.10.2_1,SEN,-14.56996161,16.14930855
SEN.10.3_1,SEN,-16.36776901,15.96379361
SEN.11.1_1,SEN,-15.60534745,13.1329005
SEN.11.2_1,SEN,-15.50985568,12.63281767
SEN.11.3_1,SEN,-15.61628662,12.80458659
SEN.12.1_1,SEN,-12.25175642,14.15215135
SEN.12.2_1,SEN,-12.9311783,13.99327402
SEN.12.3_1,SEN,-14.31795396,14.17248193
SEN.12.4_1,SEN,-13.5138183,13.50307942
SEN.13.1_1,SEN,-16.83044972,14.45898191
SEN.13.2_1,SEN,-16.86877795,14.74732325
SEN.13.3_1,SEN,-16.65307944,15.09673597
SEN.14.1_1,SEN,-16.3665789,12.88521292
SEN.14.2_1,SEN,-16.61543995,12.47419121
SEN.14.3_1,SEN,-16.22239121,12.51578778
SHN.1.1_1,SHN,-14.36686625,-7.94348921
SHN.2.1_1,SHN,-5.67032395,-15.97415367
SHN.2.2_1,SHN,-5.70398525,-15.94725374
SHN.2.3_1,SHN,-5.74946856,-15.98623452
SHN.2.4_1,SHN,-5.7201212,-15.93482007
SHN.2.5_1,SHN,-5.70985583,-15.92303121
SHN.2.6_1,SHN,-5.67316271,-15.93956849
SHN.2.7_1,SHN,-5.70232355,-15.99093958
SHN.2.8_1,SHN,-5.72549141,-15.95433445
SHN.3.1_1,SHN,-11.39940742,-38.39226884
SLE.1.1_1,SLE,-10.69699727,8.0851005
SLE.1.2_1,SLE,-11.20140446,7.92446016
SLE.1.3_1,SLE,-10.9486041,8.68575926
SLE.2.1_1,SLE,-12.16573371,9.31141142
SLE.2.2_1,SLE,-12.80703806,9.18220805
SLE.2.3_1,SLE,-11.34493757,9.45221675
SLE.2.4_1,SLE,-12.73346121,8.72408841
SLE.2.5_1,SLE,-11.8753199,8.66176166
SLE.3.1_1,SLE,-11.71429338,7.95329366
SLE.3.2_1,SLE,-12.27563891,7.50091782
SLE.3.3_1,SLE,-12.4265153,8.05930877
SLE.3.4_1,SLE,-11.56714705,7.29497681
SLE.4.1_1,SLE,-13.08629158,8.32219672
SLE.4.2_1,SLE,-13.24438274,8.45321485
SOM.1.1_1,SOM,43.73256189,10.26723969
SOM.1.2_1,SOM,43.17007304,10.16488387
SOM.1.3_1,SOM,43.57889589,10.630132679999999
SOM.1.4_1,SOM,43.16839184,10.88086555
SOM.2.1_1,SOM,43.99143085,4.66314372
SOM.2.2_1,SOM,43.20545925,4.23307312
SOM.2.3_1,SOM,44.52430191,3.8348968
SOM.2.4_1,SOM,43.43514451,3.81113247
SOM.2.5_1,SOM,43.89901434,4.18563825
SOM.3.1_1,SOM,45.42425128,2.10912482
SOM.4.1_1,SOM,50.32424435,9.21302099
SOM.4.2_1,SOM,49.393261270000004,10.90456464
SOM.4.3_1,SOM,50.79194224,11.64823101
SOM.4.4_1,SOM,50.49751227,10.51460349
SOM.4.5_1,SOM,50.08626935,11.03978806
SOM.4.6_1,SOM,49.50587086,9.48359494
SOM.5.1_1,SOM,43.64141618,3.25356218
SOM.5.2_1,SOM,44.01881719,2.48157708
SOM.5.3_1,SOM,42.90950447,2.08936527
SOM.5.4_1,SOM,42.84172886,2.80055784
SOM.6.1_1,SOM,46.20123905,5.9311976
SOM.6.2_1,SOM,47.01814721,6.12712199
SOM.6.3_1,SOM,46.83937291,4.75821793
SOM.6.4_1,SOM,47.04719407,4.05168966
SOM.6.5_1,SOM,46.67993161,5.43549193
SOM.7.1_1,SOM,41.70175634,2.08487286
SOM.7.2_1,SOM,41.73565567,3.42280836
SOM.7.3_1,SOM,41.44844412,2.66047821
SOM.7.4_1,SOM,42.13841819,3.97457869
SOM.7.5_1,SOM,42.35918281,3.1894443200000002
SOM.7.6_1,SOM,42.70489266,3.77599993
SOM.8.1_1,SOM,45.38246523,4.72201308
SOM.8.2_1,SOM,45.53719081,3.90108335
SOM.8.3_1,SOM,45.59643501,3.40295537
SOM.9.1_1,SOM,42.75327076,1.17557138
SOM.9.2_1,SOM,43.06078283,0.63174669
SOM.9.3_1,SOM,42.07206762,1.62311824
SOM.10.1_1,SOM,41.78567679,0.58019333
SOM.10.2_1,SOM,41.44357209,-0.84609393
SOM.10.3_1,SOM,42.80229305,0.11687773
SOM.10.4_1,SOM,42.02176893,-0.38385377
SOM.11.1_1,SOM,47.68036025,6.93290585
SOM.11.2_1,SOM,47.19791772,7.024082
SOM.11.3_1,SOM,48.19796455,5.95969348
SOM.11.4_1,SOM,48.98547831,7.15615183
SOM.11.5_1,SOM,47.83089214,4.78750805
SOM.12.1_1,SOM,48.39022268,7.79170804
SOM.12.2_1,SOM,49.55695002,8.09532897
SOM.12.3_1,SOM,48.77383667,8.45886247
SOM.13.1_1,SOM,48.67791745,10.53500245
SOM.13.2_1,SOM,46.67747054,10.14065402
SOM.13.3_1,SOM,47.77889685,10.28632741
SOM.14.1_1,SOM,46.54782714,3.53060837
SOM.14.2_1,SOM,45.65287566,2.4753305
SOM.14.3_1,SOM,46.24825883,3.07298543
SOM.14.4_1,SOM,45.56420233,2.98404553
SOM.15.1_1,SOM,45.06684728,2.22259998
SOM.15.2_1,SOM,43.82948813,1.083928
SOM.15.3_1,SOM,44.06769852,1.66184863
SOM.15.4_1,SOM,44.70025613,1.72123473
SOM.15.5_1,SOM,44.43379295,1.92183481
SOM.15.6_1,SOM,43.531461,1.37179096
SOM.15.7_1,SOM,44.906451,2.78650009
SOM.16.1_1,SOM,46.46937412,9.27959937
SOM.16.2_1,SOM,47.63491449,8.42888188
SOM.16.3_1,SOM,48.52825293,9.1717454
SOM.16.4_1,SOM,47.49425541,9.13256197
SOM.17.1_1,SOM,45.73940338,9.10403576
SOM.17.2_1,SOM,46.64900542,8.45327246
SOM.17.3_1,SOM,45.00163135,9.24802441
SOM.17.4_1,SOM,45.40835453,9.97661637
SOM.18.1_1,SOM,45.26229689,10.35053783
SOM.18.2_1,SOM,43.68382585,9.84273454
SOM.18.3_1,SOM,44.27687757,9.5064246
SSD.1.1_1,SSD,31.50205722,4.73107744
SSD.1.2_1,SSD,31.45649453,3.94804822
SSD.1.3_1,SSD,30.60737769,4.20453439
SSD.1.4_1,SSD,31.35029324,5.64902812
SSD.2.1_1,SSD,32.67070653,4.77725365
SSD.2.2_1,SSD,34.27045508,5.24366842
SSD.2.3_1,SSD,32.15881818,3.97229991
SSD.2.4_1,SSD,33.48617787,4.46923371
SSD.3.1_1,SSD,31.55406536,7.20098951
SSD.3.2_1,SSD,30.9439644,8.38222407
SSD.3.3_1,SSD,31.79679724,6.32400017
SSD.3.4_1,SSD,30.92490483,9.19250669
SSD.3.5_1,SSD,32.9114984,7.80214833
SSD.3.6_1,SSD,33.4917719,6.51664708
SSD.3.7_1,SSD,32.01430267,8.18397972
SSD.4.1_1,SSD,31.24383581,6.15495185
SSD.4.2_1,SSD,29.48556475,6.60153731
SSD.4.3_1,SSD,29.2899481,7.20040097
SSD.4.4_1,SSD,30.62995909,6.61705806
SSD.5.1_1,SSD,27.14260005,9.28550779
SSD.5.2_1,SSD,26.77969659,8.7556969
SSD.5.3_1,SSD,28.36732151,9.1589002
SSD.5.4_1,SSD,27.6095061,9.24763336
SSD.6.1_1,SSD,30.13989054,7.98423157
SSD.6.2_1,SSD,29.17114541,9.27275023
SSD.6.3_1,SSD,30.36078999,9.85534678
SSD.6.4_1,SSD,29.81826862,9.35153714
SSD.7.1_1,SSD,33.5266719,9.99083999
SSD.7.2_1,SSD,32.99933374,11.3216803
SSD.7.3_1,SSD,32.33555545,9.33663321
SSD.7.4_1,SSD,32.22175177,10.7725487
SSD.7.5_1,SSD,32.73606088,10.16370881
SSD.7.6_1,SSD,33.78712791,8.9794708
SSD.7.7_1,SSD,33.05358628,8.74999668
SSD.7.8_1,SSD,31.4627154,9.59936738
SSD.8.1_1,SSD,28.25529063,8.5604678
SSD.8.2_1,SSD,27.72906555,8.66068566
SSD.8.3_1,SSD,28.87327891,7.38892871
SSD.8.4_1,SSD,28.69664959,8.16747344
SSD.9.1_1,SSD,25.5113965,8.73276165
SSD.9.2_1,SSD,27.2580014,7.29565768
SSD.10.1_1,SSD,29.26930253,5.18526996
SSD.10.2_1,SSD,30.29346591,5.47156416
SSD.10.3_1,SSD,27.48041589,5.9815676
SSD.10.4_1,SSD,28.33364494,5.31742098
STP.1.1_1,STP,7.39692843,1.61453876
STP.2.1_1,STP,6.72229879,0.33962626
STP.2.2_1,STP,6.68919096,0.22978435
STP.2.3_1,STP,6.57932478,0.14401816
STP.2.4_1,STP,6.52497148,0.25565229
STP.2.5_1,STP,6.6492759,0.36620122
STP.2.6_1,STP,6.65174667,0.29199564
SWZ.1.1_1,SWZ,31.22224885,-26.32262345
SWZ.1.2_1,SWZ,31.18285961,-26.4194925
SWZ.1.3_1,SWZ,31.57390699,-26.10297981
SWZ.1.4_1,SWZ,31.51938826,-25.86508518
SWZ.1.5_1,SWZ,31.14221387,-26.30678871
SWZ.1.6_1,SWZ,31.10655404,-26.33994024
SWZ.1.7_1,SWZ,31.62900741,-25.94347005
SWZ.1.8_1,SWZ,31.02633181,-26.30989389
SWZ.1.9_1,SWZ,31.37255555,-26.19780552
SWZ.1.10_1,SWZ,31.43902217,-26.00858955
SWZ.1.11_1,SWZ,31.14452526,-26.14342496
SWZ.1.12_1,SWZ,31.33851759,-25.83133272
SWZ.1.13_1,SWZ,31.257276,-25.97228
SWZ.1.14_1,SWZ,31.43651292,-25.78566617
SWZ.2.1_1,SWZ,31.76123816,-26.44960652
SWZ.2.2_1,SWZ,31.80812607,-26.30049858
SWZ.2.3_1,SWZ,32.00782583,-26.06367494
SWZ.2.4_1,SWZ,31.87408806,-27.03774753
SWZ.2.5_1,SWZ,32.02513723,-26.35113797
SWZ.2.6_1,SWZ,32.07548453,-26.6632431
SWZ.2.7_1,SWZ,31.81391991,-26.10687718
SWZ.2.8_1,SWZ,31.87984158,-26.58536685
SWZ.2.9_1,SWZ,31.89264991,-26.83950412
SWZ.2.10_1,SWZ,31.66050534,-26.67968755
SWZ.2.11_1,SWZ,31.65727704,-26.86854517
SWZ.3.1_1,SWZ,31.41534294,-26.38308569
SWZ.3.2_1,SWZ,31.3177168,-26.51013891
SWZ.3.3_1,SWZ,31.0776116,-26.57044311
SWZ.3.4_1,SWZ,31.2135152,-26.52507332
SWZ.3.5_1,SWZ,31.31916373,-26.39604247
SWZ.3.6_1,SWZ,31.52879086,-26.46171941
SWZ.3.7_1,SWZ,31.2268675,-26.77512835
SWZ.3.8_1,SWZ,30.88583257,-26.5809712
SWZ.3.9_1,SWZ,31.39381893,-26.48953295
SWZ.3.10_1,SWZ,31.37023215,-26.5213139
SWZ.3.11_1,SWZ,30.98547357,-26.45169152
SWZ.3.12_1,SWZ,31.5781609,-26.2930657
SWZ.3.13_1,SWZ,31.50099862,-26.57208631
SWZ.3.14_1,SWZ,31.00220515,-26.71563431
SWZ.3.15_1,SWZ,31.4111277,-26.63721566
SWZ.3.16_1,SWZ,31.25883199,-26.63257516
SWZ.4.1_1,SWZ,31.04209319,-26.92356309
SWZ.4.2_1,SWZ,31.53563719,-27.166163
SWZ.4.3_1,SWZ,31.45771316,-26.83157164
SWZ.4.4_1,SWZ,31.16446735,-27.13746274
SWZ.4.5_1,SWZ,31.72569674,-27.21421558
SWZ.4.6_1,SWZ,31.2502645,-27.0581088
SWZ.4.7_1,SWZ,31.38531094,-26.96256772
SWZ.4.8_1,SWZ,31.54659626,-27.03754616
SWZ.4.9_1,SWZ,31.26356714,-26.88515289
SWZ.4.10_1,SWZ,31.43383205,-27.06984642
SWZ.4.11_1,SWZ,31.49562964,-27.25491636
SWZ.4.12_1,SWZ,31.66002181,-27.07219134
SWZ.4.13_1,SWZ,31.88746013,-27.22661272
SWZ.4.14_1,SWZ,31.33655071,-27.20302234
TCD.1.1_1,TCD,16.87939247,14.55012059
TCD.2.1_1,TCD,19.60665973,13.82092121
TCD.2.2_1,TCD,17.95615111,12.93655018
TCD.2.3_1,TCD,18.66511148,14.61018269
TCD.3.1_1,TCD,18.55287228,18.34436332
TCD.4.1_1,TCD,16.25188963,11.54685892
TCD.4.2_1,TCD,16.8111979,10.49118547
TCD.4.3_1,TCD,15.25524609,11.75011153
TCD.5.1_1,TCD,23.17669282,17.74975254
TCD.6.1_1,TCD,21.40481147,18.38812629
TCD.7.1_1,TCD,18.77692152,12.13465507
TCD.7.2_1,TCD,18.10950167,12.0216213
TCD.7.3_1,TCD,18.43897139,10.85077497
TCD.7.4_1,TCD,19.56502507,12.42351201
TCD.8.1_1,TCD,16.87976785,12.37119354
TCD.8.2_1,TCD,15.53957298,12.90223858
TCD.8.3_1,TCD,15.26378727,12.53892913
TCD.9.1_1,TCD,15.35941198,13.98852958
TCD.9.2_1,TCD,15.24313874,15.39711228
TCD.10.1_1,TCD,14.20995116,13.70338306
TCD.10.2_1,TCD,15.17921344,13.46772627
TCD.11.1_1,TCD,15.50421134,8.68208988
TCD.11.2_1,TCD,15.94369095,8.75373004
TCD.11.3_1,TCD,16.37195674,8.97099881
TCD.12.1_1,TCD,16.6161305,8.58293646
TCD.12.2_1,TCD,15.85319223,7.94363625
TCD.12.3_1,TCD,16.53918134,8.08045388
TCD.12.4_1,TCD,16.93157048,8.50823385
TCD.13.1_1,TCD,17.71498313,8.3175657
TCD.13.2_1,TCD,17.28153312,8.64632796
TCD.13.3_1,TCD,17.56522041,9.15316592
TCD.14.1_1,TCD,15.41079602,9.54840887
TCD.14.2_1,TCD,15.67652507,10.45464943
TCD.14.3_1,TCD,15.17132415,9.8333541
TCD.15.1_1,TCD,14.4131811,9.69947935
TCD.15.2_1,TCD,14.93577036,9.13718155
TCD.16.1_1,TCD,18.14643857,9.56463339
TCD.16.2_1,TCD,18.53963443,8.41635424
TCD.16.3_1,TCD,19.19977731,9.60337522
TCD.17.1_1,TCD,21.81851377,13.56337682
TCD.17.2_1,TCD,21.24325267,12.91190283
TCD.17.3_1,TCD,20.83784768,13.66618045
TCD.18.1_1,TCD,19.57968612,11.52759611
TCD.18.2_1,TCD,20.41602939,10.93348732
TCD.18.3_1,TCD,21.11875002,10.42422912
TCD.19.1_1,TCD,20.64346506,12.37786309
TCD.19.2_1,TCD,22.00081788,11.97100442
TCD.20.1_1,TCD,16.1462228,9.26941771
TCD.20.2_1,TCD,16.72418189,9.62275267
TCD.20.3_1,TCD,15.79126681,9.35187672
TCD.21.1_1,TCD,16.64804858,21.15068406
TCD.22.1_1,TCD,15.02759791,12.12630347
TCD.23.1_1,TCD,20.79225257,15.01876421
TCD.23.2_1,TCD,21.95426391,14.42945903
TCD.23.3_1,TCD,22.15860605,15.31726899
TGO.1.1_1,TGO,0.87584999,8.45007448
TGO.1.2_1,TGO,1.45902041,8.73404204
TGO.1.3_1,TGO,1.17230636,8.99819467
TGO.2.1_1,TGO,1.19636415,9.33157074
TGO.2.2_1,TGO,0.66733029,9.45231365
TGO.2.3_1,TGO,1.31047259,9.72340417
TGO.2.4_1,TGO,1.10387421,9.83685938
TGO.2.5_1,TGO,0.91875424000000006,10.01838541
TGO.2.6_1,TGO,1.16030316,9.55490347
TGO.3.1_1,TGO,1.21729934,6.19703504
TGO.3.2_1,TGO,1.65538321,6.38650413
TGO.3.3_1,TGO,1.49502129,6.37323894
TGO.3.4_1,TGO,1.44517114,6.67725408
TGO.3.5_1,TGO,1.08541431,6.49967396
TGO.4.1_1,TGO,1.00138817,7.54678278
TGO.4.2_1,TGO,1.29820603,7.01732759
TGO.4.3_1,TGO,0.75974916,6.97757343
TGO.4.4_1,TGO,1.37461852,7.75156949
TGO.4.5_1,TGO,0.75683322,7.66748616
TGO.5.1_1,TGO,0.56758203,10.3218531
TGO.5.2_1,TGO,0.3590319,10.81892552
TUN.1.1_1,TUN,10.15785991,36.87217417
TUN.1.2_1,TUN,10.08125511,36.84423704
TUN.1.3_1,TUN,10.11525152,37.03360553
TUN.1.4_1,TUN,10.08272745,36.87363354
TUN.1.5_1,TUN,10.15879815,36.94070621
TUN.1.6_1,TUN,10.23589908,36.9175317
TUN.1.7_1,TUN,10.02267155,36.92624312
TUN.1.8_1,TUN,10.2122005,36.89456992
TUN.2.1_1,TUN,9.0421857,36.80912816
TUN.2.2_1,TUN,9.23498926,36.81499241
TUN.2.3_1,TUN,9.18836821,36.65920356
TUN.2.4_1,TUN,9.68273137,36.54214697
TUN.2.5_1,TUN,9.60993664,36.71178215
TUN.2.6_1,TUN,9.07208136,36.99370214
TUN.2.7_1,TUN,9.24291833,36.4769897
TUN.2.8_1,TUN,9.43020774,36.59938547
TUN.2.9_1,TUN,9.09879421,36.5089951
TUN.3.1_1,TUN,10.2179868,36.75216055
TUN.3.2_1,TUN,10.29519753,36.71297635
TUN.3.3_1,TUN,10.20362983,36.73301513
TUN.3.4_1,TUN,10.28428153,36.73760707
TUN.3.5_1,TUN,10.17325132,36.70902374
TUN.3.6_1,TUN,10.36471762,36.69695585
TUN.3.7_1,TUN,10.33257763,36.72228425
TUN.3.8_1,TUN,10.07270125,36.66275069
TUN.3.9_1,TUN,10.2323873,36.77308307
TUN.3.10_1,TUN,10.25440712,36.60240529
TUN.3.11_1,TUN,10.24062146,36.74082733
TUN.3.12_1,TUN,10.27457931,36.77268407
TUN.4.1_1,TUN,9.8299288,37.30721058
TUN.4.2_1,TUN,9.66403187,37.25627249
TUN.4.3_1,TUN,9.98895737,37.16796699
TUN.4.4_1,TUN,10.10748739,37.16865143
TUN.4.5_1,TUN,9.47805862,37.09481553
TUN.4.6_1,TUN,9.39292148,36.90259435
TUN.4.7_1,TUN,9.66609844,37.16524133
TUN.4.8_1,TUN,9.65308535,36.99958523
TUN.4.9_1,TUN,9.82774399,37.11965898
TUN.4.10_1,TUN,9.94151753,37.22319263
TUN.4.11_1,TUN,10.09532204,37.22795238
TUN.4.12_1,TUN,9.27256641,37.15108833
TUN.4.13_1,TUN,9.74393065,37.1345452
TUN.4.14_1,TUN,9.94083063,37.03952894
TUN.5.1_1,TUN,10.10323301,33.88752293
TUN.5.2_1,TUN,9.99679558,33.84024184
TUN.5.3_1,TUN,10.09071666,33.79875982
TUN.5.4_1,TUN,10.06133312,33.93947212
TUN.5.5_1,TUN,9.5856788,33.8813378
TUN.5.6_1,TUN,10.2134358,33.57883918
TUN.5.7_1,TUN,9.8032105,33.44719741
TUN.5.8_1,TUN,9.9327042,33.6306999
TUN.5.9_1,TUN,9.64583174,34.1639159
TUN.5.10_1,TUN,9.97453937,34.04625539
TUN.6.1_1,TUN,9.38208393,34.35254828
TUN.6.2_1,TUN,8.93363192,34.56107872
